"2gram","Frequency","Total Tweets"
"日本","40","25"
"中国","39","27"
"新冠","38","33"
"疫情","34","28"
"美国","31","25"
"疫苗","24","14"
"公司","23","19"
"冠疫","20","20"
"企业","19","10"
"表示","15","10"
"全球","14","12"
"什么","13","13"
"需求","13","12"
"增长","13","12"
"美元","13","7"
"消费","12","7"
"病毒","11","9"
"经济","11","8"
"可能","11","9"
"半导","11","6"
"导体","11","6"
"数据","11","9"
"影响","10","7"
"人民","10","7"
"认为","10","10"
"没有","10","10"
"德国","10","8"
"今年","10","10"
"利润","10","8"
"世界","10","9"
"民币","9","6"
"技术","9","9"
"成为","9","9"
"冠病","9","8"
"他们","9","8"
"症状","9","5"
"国的","9","7"
"该公","9","9"
"生产","9","8"
"我们","9","9"
"超过","9","9"
"市场","9","8"
"开发","8","7"
"者的","8","7"
"的新","8","8"
"感染","8","5"
"这些","8","6"
"持续","8","8"
"提高","8","7"
"周热","8","8"
"价格","8","6"
"精选","8","8"
"显示","8","8"
"年的","8","7"
"出现","8","7"
"制造","8","7"
"货币","8","4"
"疾病","7","3"
"的一","7","7"
"这一","7","6"
"研究","7","6"
"计划","7","7"
"是否","7","7"
"一种","7","6"
"上市","7","5"
"达到","7","6"
"通过","7","7"
"付费","7","7"
"费精","7","7"
"研发","7","4"
"在中","7","4"
"数字","7","4"
"增加","7","6"
"的人","7","5"
"许多","6","6"
"系统","6","3"
"学家","6","6"
"发现","6","6"
"丰田","6","3"
"汽车","6","6"
"消息","6","3"
"一名","6","6"
"类似","6","6"
"现在","6","6"
"开始","6","6"
"人士","6","5"
"人们","6","6"
"很多","6","6"
"复苏","6","5"
"中美","6","4"
"销售","6","4"
"进行","6","6"
"存在","6","6"
"问题","6","5"
"获得","6","6"
"试验","6","4"
"是一","6","4"
"自己","6","6"
"不同","5","4"
"医生","5","5"
"其他","5","5"
"中心","5","5"
"已经","5","5"
"未来","5","4"
"日元","5","4"
"接触","5","3"
"这种","5","5"
"关系","5","4"
"科技","5","5"
"风险","5","5"
"投资","5","4"
"患者","5","4"
"海外","5","4"
"本周","5","5"
"热读","5","5"
"口罩","5","4"
"就是","5","5"
"时间","5","5"
"有人","5","4"
"措施","5","5"
"帮助","5","5"
"服务","5","5"
"出口","5","3"
"的疫","5","5"
"个月","5","4"
"需要","5","5"
"国和","5","4"
"有效","5","5"
"一些","5","5"
"餐饮","5","3"
"国家","5","4"
"提出","5","5"
"规模","5","5"
"机器","5","4"
"纪录","5","4"
"份额","5","4"
"安全","5","4"
"上升","5","5"
"宣布","5","4"
"亿美","5","4"
"阿里","5","3"
"辉瑞","5","4"
"大选","5","4"
"肺炎","4","4"
"这个","4","4"
"了一","4","4"
"理论","4","3"
"电池","4","3"
"约合","4","3"
"合人","4","3"
"因为","4","3"
"为一","4","4"
"部分","4","4"
"程度","4","4"
"科学","4","4"
"意味","4","4"
"味着","4","4"
"大的","4","4"
"可以","4","4"
"最好","4","4"
"好的","4","4"
"来自","4","4"
"到了","4","4"
"严重","4","4"
"特朗","4","4"
"朗普","4","4"
"继续","4","4"
"费者","4","3"
"品的","4","4"
"收入","4","4"
"带来","4","4"
"政治","4","4"
"方面","4","3"
"材料","4","3"
"免疫","4","4"
"供应","4","3"
"们的","4","4"
"导致","4","4"
"政府","4","3"
"预测","4","3"
"等的","4","4"
"个人","4","4"
"据中","4","4"
"产品","4","4"
"使用","4","4"
"这是","4","4"
"虽然","4","4"
"食品","4","3"
"的利","4","4"
"第一","4","4"
"设备","4","4"
"信息","4","4"
"意识","4","4"
"也有","4","4"
"一位","4","4"
"进入","4","4"
"结果","4","4"
"基本","4","4"
"强劲","4","3"
"至少","4","4"
"季度","4","3"
"新高","4","3"
"大涨","4","4"
"原因","4","4"
"死亡","4","4"
"交易","4","3"
"如果","4","4"
"集团","4","3"
"健康","4","4"
"周三","4","4"
"最近","4","4"
"金融","4","3"
"之后","4","4"
"同比","4","4"
"因此","4","4"
"国大","4","4"
"关键","4","4"
"冠肺","3","3"
"尽管","3","3"
"通常","3","3"
"从未","3","3"
"这样","3","3"
"能够","3","3"
"是什","3","3"
"发的","3","3"
"造的","3","3"
"来说","3","3"
"好消","3","3"
"一个","3","3"
"染新","3","3"
"对于","3","3"
"价值","3","3"
"表现","3","3"
"有可","3","3"
"可持","3","3"
"在新","3","3"
"推动","3","3"
"因素","3","3"
"看到","3","3"
"还有","3","3"
"的研","3","3"
"有望","3","3"
"的需","3","3"
"越来","3","3"
"来越","3","3"
"以来","3","3"
"恶化","3","3"
"一直","3","3"
"贸易","3","3"
"量的","3","3"
"下一","3","3"
"物的","3","3"
"提供","3","3"
"计算","3","3"
"的最","3","3"
"视为","3","3"
"如此","3","3"
"的公","3","3"
"业的","3","3"
"的无","3","3"
"的影","3","3"
"发出","3","3"
"作的","3","3"
"的情","3","3"
"全部","3","3"
"放缓","3","3"
"之前","3","3"
"检测","3","3"
"创新","3","3"
"采用","3","3"
"万亿","3","3"
"亿日","3","3"
"重要","3","3"
"手机","3","3"
"国人","3","3"
"人认","3","3"
"指出","3","3"
"一周","3","3"
"一场","3","3"
"知情","3","3"
"情人","3","3"
"不会","3","3"
"和美","3","3"
"上周","3","3"
"发布","3","3"
"跃居","3","3"
"主要","3","3"
"进口","3","3"
"由于","3","3"
"地区","3","3"
"发生","3","3"
"的事","3","3"
"改变","3","3"
"大幅","3","3"
"减少","3","3"
"人数","3","3"
"款疫","3","3"
"目标","3","3"
"准备","3","3"
"背后","3","3"
"在日","3","3"
"不多","3","3"
"面向","3","3"
"首位","3","3"
"炎疫","3","3"
"国总","3","3"
"同时","3","3"
"如何","3","3"
"有关","3","3"
"元的","3","3"
"建立","3","3"
"本国","3","3"
"很大","3","3"
"为了","3","3"
"爱的","3","3"
"分析","3","3"
"国内","3","3"
"移动","3","3"
"表明","3","3"
"年内","3","3"
"临床","3","3"
"床试","3","3"
"第二","3","3"
"采取","3","3"
"正在","3","3"
"年轻","3","3"
"有什","3","3"
"都是","3","3"
"几年","3","3"
"划在","3","3"
"来几","3","3"
"实现","3","3"
"是日","3","3"
"的时","3","3"
"不过","3","3"
"不是","3","3"
"的关","3","3"
"为什","3","3"
