"3gram","Frequency","Total Tweets"
"半导体","514","283"
"新冠疫","473","417"
"新加坡","333","243"
"冠病疫","300","274"
"亿美元","292","230"
"投资者","262","234"
"冠疫苗","251","212"
"该公司","240","214"
"在中国","224","192"
"冠疫情","222","211"
"股闻天","213","212"
"闻天下","213","212"
"付费精","197","197"
"费精选","197","197"
"中国的","196","182"
"电动汽","194","138"
"动汽车","194","139"
"疫苗接","193","169"
"苗接种","193","169"
"疫苗的","190","163"
"在日本","169","144"
"台积电","158","88"
"病疫苗","157","142"
"纯电动","145","87"
"病疫情","143","138"
"公司的","140","129"
"日本的","138","128"
"越来越","136","133"
"国政府","134","127"
"新冠病","131","120"
"菲律宾","129","94"
"在美国","128","114"
"供应链","126","106"
"特斯拉","126","84"
"马来西","125","114"
"来西亚","125","114"
"奥运会","122","85"
"亿日元","121","98"
"可能会","120","116"
"俄罗斯","120","84"
"人民币","119","100"
"种疫苗","116","98"
"确诊病","114","106"
"的情况","114","110"
"苹果公","114","88"
"诊病例","113","105"
"果公司","113","88"
"冠病毒","113","103"
"美国的","112","106"
"零部件","112","79"
"东京奥","111","93"
"比特币","110","61"
"中国大","109","99"
"接种疫","106","90"
"消费者","105","94"
"华尔街","105","100"
"京奥运","104","90"
"的影响","103","101"
"企业的","102","93"
"的疫苗","99","93"
"科学家","97","91"
"进一步","97","96"
"的新冠","96","92"
"对中国","96","88"
"密克戎","93","78"
"加密货","93","70"
"密货币","93","70"
"奥密克","92","77"
"国大陆","92","82"
"阿斯利","91","78"
"斯利康","91","78"
"国企业","90","79"
"日本国","90","80"
"国经济","88","71"
"美元的","88","85"
"制造商","87","82"
"情况下","87","87"
"美联储","86","55"
"在全球","82","79"
"据显示","81","78"
"有可能","78","75"
"分析师","78","77"
"的中国","78","74"
"数据显","77","74"
"德尔塔","77","68"
"的投资","76","71"
"市场的","76","72"
"自己的","76","71"
"委员会","76","68"
"本国内","76","66"
"的日本","74","72"
"知情人","73","64"
"为什么","72","65"
"日本政","72","71"
"情人士","72","63"
"的经济","71","66"
"电动车","71","52"
"的问题","70","69"
"中国政","70","66"
"变种病","69","61"
"种病毒","69","61"
"本政府","69","68"
"澳大利","68","56"
"大利亚","68","56"
"个国家","68","64"
"意味着","68","66"
"的需求","67","66"
"监管机","66","61"
"管机构","66","61"
"和其他","66","66"
"日本企","65","57"
"本企业","65","57"
"以来的","65","65"
"的国家","65","62"
"加拿大","65","53"
"冠病确","65","64"
"病确诊","65","64"
"的全球","65","64"
"运动员","65","47"
"尔街日","64","64"
"互联网","64","51"
"是一个","64","64"
"年轻人","64","55"
"年以来","63","61"
"街日报","63","63"
"经济学","63","55"
"的冠病","62","61"
"大规模","62","60"
"集装箱","62","45"
"阿富汗","62","38"
"原因是","61","60"
"的技术","61","61"
"英特尔","60","35"
"的数据","60","58"
"亚马逊","60","46"
"一方面","60","51"
"净利润","60","46"
"最大的","59","59"
"的美国","59","58"
"房地产","58","48"
"和中国","58","55"
"约合人","58","52"
"合人民","58","52"
"国家的","58","55"
"同比增","58","53"
"卫生部","57","51"
"苏伊士","57","44"
"疫情的","56","55"
"与中国","56","54"
"自动驾","56","36"
"动驾驶","56","36"
"的一个","56","56"
"万日元","55","41"
"中国企","55","49"
"天然气","55","34"
"是中国","55","53"
"伊士运","55","43"
"士运河","55","43"
"创新高","54","52"
"美国国","54","52"
"的价格","54","52"
"的风险","54","54"
"中国人","54","50"
"病毒的","53","49"
"来越多","53","52"
"气候变","52","44"
"全球最","52","51"
"万亿日","52","41"
"被认为","52","52"
"比增长","52","46"
"机器人","52","28"
"他们的","52","51"
"马斯克","51","41"
"价格上","51","41"
"疫情期","51","51"
"情期间","51","51"
"以色列","51","38"
"带来的","51","50"
"来的最","50","49"
"济学家","50","44"
"日本将","50","44"
"日本人","49","40"
"冠病病","49","48"
"开发出","49","41"
"美国和","49","48"
"使用的","49","49"
"销售额","49","42"
"公司在","49","49"
"研究人","49","47"
"外国人","49","35"
"管理局","48","46"
"候变化","48","40"
"的半导","48","45"
"中国国","48","46"
"的企业","48","47"
"究人员","48","46"
"的最新","48","48"
"高水平","47","46"
"智能手","47","42"
"在疫情","46","45"
"疫情下","46","45"
"国市场","46","40"
"的公司","46","45"
"是日本","46","44"
"是什么","46","44"
"万美元","46","42"
"意大利","46","40"
"以来最","45","45"
"导体短","45","41"
"体短缺","45","41"
