"4gram","Frequency","Total Tweets"
"电动汽车","197","162"
"人工智能","196","162"
"苹果公司","195","170"
"知情人士","139","132"
"中国大陆","135","125"
"中国经济","124","105"
"中国政府","116","111"
"马来西亚","115","113"
"中国国家","104","103"
"数据显示","95","94"
"加密货币","92","71"
"首席执行","88","80"
"人士透露","86","86"
"席执行官","86","78"
"智能手机","85","75"
"亿美元的","81","79"
"经济增长","75","68"
"硅谷银行","75","66"
"日本政府","73","67"
"中国市场","72","69"
"美国股市","72","71"
"情人士透","71","71"
"新冠疫情","71","69"
"经济学家","69","63"
"社交媒体","69","66"
"日本国内","68","63"
"国家主席","68","68"
"南中国海","68","60"
"澳大利亚","68","60"
"国国家主","67","67"
"科技公司","67","63"
"监管机构","66","62"
"家主席习","66","66"
"主席习近","66","66"
"席习近平","66","66"
"专栏记者","66","66"
"阿里巴巴","66","50"
"股闻天下","65","65"
"出口管制","64","49"
"美国政府","64","61"
"全球最大","63","63"
"巴勒斯坦","63","48"
"约合人民","63","60"
"合人民币","63","60"
"以来的最","62","61"
"处理水排","62","51"
"人郭台铭","60","60"
"农历新年","60","55"
"汽车制造","59","53"
"个百分点","59","46"
"中国企业","59","55"
"总统参选","58","50"
"小马可斯","58","51"
"万亿美元","58","46"
"统参选人","57","50"
"通货膨胀","57","55"
"的情况下","56","56"
"科技巨头","56","54"
"万亿日元","56","39"
"创办人郭","55","55"
"办人郭台","55","55"
"地缘政治","55","51"
"同比增长","55","49"
"越来越多","54","53"
"车制造商","54","48"
"竞争对手","54","53"
"的半导体","54","46"
"在中国的","53","51"
"理水排海","52","43"
"纯电动汽","52","46"
"国商务部","51","48"
"美国经济","51","41"
"华尔街日","51","51"
"尔街日报","51","51"
"媒体报道","51","51"
"日本企业","50","46"
"全球经济","49","42"
"航空公司","49","45"
"罗斯总统","48","46"
"美国联邦","48","45"
"国外交部","48","46"
"消息人士","47","45"
"菲律宾总","47","46"
"冠病疫情","47","47"
"律宾总统","46","45"
"俄罗斯总","45","43"
"年来首次","45","44"
"党总统参","44","40"
"总统小马","44","44"
"初创企业","44","36"
"核处理水","44","37"
"芯片制造","44","44"
"自动驾驶","44","28"
"统小马可","43","43"
"同比下降","43","41"
"宾总统小","42","42"
"来自中国","42","38"
"国家安全","42","41"
"最高水平","42","40"
"拜登政府","42","41"
"聊天机器","42","39"
"天机器人","42","39"
"台湾总统","41","41"
"印度尼西","41","40"
"度尼西亚","41","40"
"来的最高","41","40"
"总统普京","41","41"
"元人民币","41","38"
"外交部长","41","37"
"据知情人","41","41"
"的可能性","41","38"
"加沙地带","41","37"
"斯总统普","40","40"
"访日游客","39","32"
"片制造商","39","39"
"中国外交","39","37"
"中国科技","38","38"
"调查显示","38","38"
"台湾在野","38","38"
"对中国的","37","37"
"中美关系","37","35"
"经济衰退","37","33"
"摩根大通","37","33"
"鸿海创办","36","36"
"海创办人","36","36"
"总统拜登","36","36"
"的背景下","36","36"
"伯克希尔","36","33"
"在南中国","36","35"
"不确定性","36","36"
"美国总统","35","35"
"今年以来","35","35"
"年以来的","35","34"
"福岛第一","35","34"
"岛第一核","35","34"
"第一核电","35","34"
"价格上涨","35","32"
"这意味着","35","35"
"国财政部","35","33"
"总统候选","35","31"
"统候选人","35","31"
"的一部分","35","35"
"月以来的","34","34"
"俄罗斯的","34","30"
"中国游客","34","26"
"基础设施","34","33"
"有限公司","34","28"
"美国国会","34","32"
"最低水平","33","32"
"选人侯友","33","33"
"人侯友宜","33","33"
"总统选举","33","32"
"半导体制","33","29"
"导体制造","33","29"
"制造设备","33","32"
"半导体设","32","27"
"中国央行","32","25"
"历史新高","32","32"
"气候变化","32","30"
"另一方面","32","32"
"日元贬值","32","30"
"研究人员","32","32"
"国总统拜","31","31"
"的人工智","31","30"
"沙特阿拉","31","30"
"特阿拉伯","31","30"
"球最大的","31","31"
"国民党总","31","31"
"民党总统","31","31"
"公司表示","31","30"
"个交易日","31","29"
"经济复苏","31","31"
"中国公司","31","27"
"中国电动","30","24"
"指数上涨","30","23"
"中国官方","30","30"
"国股市周","30","30"
"国市场的","30","30"
"投资者对","30","30"
"加利福尼","30","30"
"利福尼亚","30","30"
"来的最低","29","28"
"人士表示","29","29"
"该公司的","29","29"
"俄乌战争","29","26"
"日本经济","29","29"
"观点认为","29","29"
"纳斯达克","29","26"
"中国商务","29","28"
"紧张局势","29","28"
"字节跳动","29","22"
"美国财政","29","28"
"财政部长","29","28"
"导体设备","28","23"
"一核电站","28","27"
"的数据显","28","28"
"上年同期","28","27"
"分析人士","28","28"
"疫情前的","28","25"
"情人士称","28","28"
"的电动汽","28","28"
"选人柯文","28","28"
"人柯文哲","28","28"
"国际机场","28","24"
"半导体的","28","27"
"营业利润","28","23"
"两家公司","28","27"
"银行倒闭","28","26"
"造成至少","27","27"
"密货币交","27","27"
"货币交易","27","27"
"东京电力","27","26"
"部分地区","27","24"
"三星电子","27","27"
"大型科技","27","26"
"美国众议","27","26"
"国众议院","27","26"
"市场份额","27","26"
"岸田文雄","26","25"
"公司正在","26","25"
"日本水产","26","21"
"第二季度","26","26"
"中国出口","26","23"
"可能导致","26","26"
"同比减少","25","24"
"二氧化碳","25","15"
"动汽车制","25","24"
"投资者的","25","25"
"集团创办","25","25"
"团创办人","25","25"
"以来首次","25","24"
"指数下跌","25","21"
"国半导体","25","21"
"亿元人民","25","22"
"研究发现","25","25"
"一带一路","25","18"
"国媒体报","25","25"
"研究显示","25","25"
"半导体产","25","23"
"随着中国","25","25"
"的投资者","24","23"
"参选人侯","24","24"
"在新加坡","24","24"
"新车销量","24","18"
"的最高水","24","24"
"证券交易","24","22"
"外投资者","24","20"
"美国国债","24","19"
"达成协议","24","24"
"海岸警卫","24","21"
"岸警卫队","24","21"
"年上半年","24","22"
"亚马逊公","24","24"
"总统马英","24","24"
"统马英九","24","24"
"在美国的","24","24"
"易委员会","24","24"
"福尼亚州","24","24"
"中国汽车","24","20"
"美国商务","23","22"
"国电动汽","23","19"
"有史以来","23","23"
"国房地产","23","21"
"主席鲍威","23","23"
"席鲍威尔","23","23"
"国消费者","23","22"
"债收益率","23","18"
"存储芯片","23","20"
"特斯拉的","23","20"
"民众党总","23","20"
"众党总统","23","20"
"通用汽车","23","16"
"克希尔哈","23","21"
"希尔哈撒","23","21"
"尔哈撒韦","23","21"
"科技行业","23","22"
"疫情防控","23","22"
"防疫措施","23","23"
"果公司的","23","23"
"年度汉字","23","16"
"的最低水","22","22"
"个人电脑","22","19"
"科技企业","22","16"
"宁德时代","22","18"
"币交易所","22","22"
"新能源汽","22","17"
"鸿海集团","22","22"
"半导体行","22","20"
"与此同时","22","22"
"一项新研","22","22"
"项新研究","22","22"
"外国游客","22","20"
"全球市场","22","22"
"美国科技","22","22"
"晶片制造","22","21"
"创纪录的","22","22"
"马逊公司","22","22"
"应用程序","22","21"
"经济放缓","22","22"
"前总统马","22","22"
"再生能源","22","16"
"以哈冲突","22","21"
"日本企業","22","15"
"国科技巨","21","21"
"本水产品","21","18"
"年来的最","21","20"
"自中国的","21","18"
"初创公司","21","21"
"该公司将","21","21"
"海集团创","21","21"
"汽车市场","21","18"
"美国企业","21","21"
"消费者的","21","21"
"国防部长","21","20"
"电力公司","21","20"
"端半导体","21","19"
"中国消费","21","20"
"报告显示","21","21"
"设备投资","21","19"
"参选人柯","21","21"
"美国媒体","21","21"
"和俄罗斯","21","20"
"菲律宾海","21","20"
"亚洲周刊","21","21"
"洲周刊专","21","21"
"周刊专区","21","21"
"中美对立","21","20"
"国和中国","21","21"
"其他国家","21","21"
"年以来最","21","21"
"以来最大","21","21"
"十亿美元","21","21"
"新加坡人","21","19"
"在中国市","21","21"
"利率上升","21","20"
"世界上最","21","21"
"美国加利","21","21"
"国加利福","21","21"
"动汽车的","21","20"
"汽车行业","21","20"
"国领导人","21","19"
"来越多的","20","20"
"大幅增加","20","20"
"年同期的","20","18"
"中国房地","20","18"
"的加密货","20","20"
"美联储主","20","20"
"联储主席","20","20"
"海外投资","20","17"
"美国司法","20","19"
"尖端半导","20","18"
"动视暴雪","20","14"
"综合指数","20","19"
"导体行业","20","18"
"中国海警","20","19"
"国监管机","20","20"
"国经济的","20","20"
"导体产业","20","18"
"连续第二","20","19"
"死亡人数","20","16"
"公司股价","20","19"
"伙伴关系","20","20"
"两国关系","20","20"
"是该公司","20","20"
"一段时间","20","20"
"台湾前总","20","20"
"湾前总统","20","20"
"金融危机","20","19"
"可再生能","20","15"
"第四季度","20","19"
"总执行长","20","20"
"大经济体","19","19"
"选人赖清","19","19"
"人赖清德","19","19"
"周二表示","19","19"
"美国公司","19","19"
"上市公司","19","19"
"被认为是","19","19"
"进一步加","19","19"
"国国防部","19","18"
"增长放缓","19","19"
"国司法部","19","18"
"出口限制","19","19"
"对俄罗斯","19","16"
"地产市场","19","18"
"道琼斯指","19","19"
"琼斯指数","19","19"
"大规模的","19","19"
"主要股指","19","18"
"市场预期","19","19"
"地方政府","19","19"
"中国媒体","19","19"
"货币政策","19","18"
"有观点认","19","19"
"布的数据","19","19"
"数据中心","19","17"
"党总统候","19","18"
"第一季度","19","17"
"其中包括","19","19"
"日本股票","19","15"
"对华出口","18","16"
"房地产行","18","18"
"地产行业","18","18"
"巨头华为","18","18"
"金融机构","18","16"
"首相岸田","18","18"
"相岸田文","18","18"
"在未来几","18","18"
"这些公司","18","18"
"乌克兰战","18","18"
"能源汽车","18","13"
"新加坡的","18","18"
"世界各地","18","18"
"核废水排","18","13"
"储主席鲍","18","18"
"日本股市","18","14"
"京电力公","18","17"
"联邦储备","18","17"
"房地产市","18","17"
"最大规模","18","18"
"国债收益","18","16"
"连续第三","18","17"
"点击看视","18","18"
"击看视频","18","18"
"长期以来","18","18"
"美国和中","18","18"
"国最大的","18","18"
"陷入困境","18","18"
"受访学者","18","18"
"公司的股","18","15"
"情人士说","18","18"
"当地时间","18","18"
"媒体平台","18","18"
"近几个月","18","17"
"日经平均","18","13"
"不可或缺","18","17"
"联邦政府","18","16"
"九二共识","18","13"
"债务上限","18","16"
"美联储官","18","16"
"联储官员","18","16"
"放射性物","17","14"
"射性物质","17","14"
"日本首相","17","17"
"宏观经济","17","17"
"行业人士","17","17"
"紧张关系","17","17"
"年净利润","17","15"
"将在今年","17","17"
"卫生组织","17","17"
"该公司在","17","17"
"本经济新","17","17"
"经济新闻","17","17"
"正在考虑","17","17"
"令人担忧","17","17"
"首次公开","17","17"
"在中国大","17","16"
"美国最大","17","17"
"一定程度","17","17"
"国电动车","17","16"
"一项研究","17","17"
"规模最大","17","17"
"模最大的","17","17"
"经济数据","17","17"
"哈撒韦公","17","17"
"撒韦公司","17","17"
"国的经济","17","17"
"价格指数","17","16"
