"3gram","Frequency","Total Tweets"
"南洋商","625","625"
"洋商报","625","625"
"菲律宾","388","249"
"新加坡","374","278"
"俄罗斯","351","255"
"亿美元","326","283"
"英伟达","320","230"
"特朗普","300","235"
"人工智","295","256"
"半導體","291","153"
"工智能","286","248"
"投资者","262","228"
"以色列","245","190"
"在中國","232","185"
"该公司","225","210"
"外交部","223","192"
"特斯拉","219","149"
"果公司","214","175"
"苹果公","203","168"
"在中国","196","183"
"中國的","191","175"
"中国海","184","139"
"同比增","172","125"
"中国的","169","158"
"美联储","168","128"
"马来西","165","152"
"来西亚","165","152"
"億日元","162","112"
"最大的","160","154"
"在日本","159","136"
"中国大","158","150"
"公司的","156","146"
"習近平","154","93"
"奧運會","151","111"
"制造商","150","147"
"消费者","149","138"
"的中國","149","141"
"巴黎奧","145","114"
"黎奧運","145","114"
"星期三","144","142"
"中國國","143","130"
"巴黎奥","141","130"
"黎奥运","141","130"
"日本的","140","126"
"的中国","140","133"
"當地時","139","136"
"地時間","139","136"
"人民幣","139","92"
"星期一","135","133"
"对中国","135","130"
"国大陆","134","127"
"半导体","132","114"
"在美国","132","128"
"奥运会","132","106"
"分析师","129","119"
"星期二","129","128"
"电动汽","128","101"
"动汽车","128","101"
"中国国","128","123"
"电动车","127","94"
"进一步","127","125"
"南中国","126","102"
"是中國","126","115"
"對中國","126","111"
"星期五","125","125"
"国政府","124","120"
"可能会","123","122"
"美元的","122","116"
"力中國","122","122"
"在北京","121","120"
"乌克兰","121","98"
"魅力中","120","120"
"比特币","115","66"
"比增長","115","82"
"越来越","113","111"
"华尔街","112","110"
"委员会","112","106"
"星期天","112","111"
"国总统","112","107"
"東西問","111","104"
"台积电","109","83"
"自己的","109","102"
"比亞迪","108","59"
"知情人","107","103"
"情人士","106","102"
"星期六","106","100"
"的日本","106","94"
"聯合國","104","64"
"领导人","102","92"
"國企業","102","79"
"候选人","102","87"
"億美元","101","73"
"星期四","101","100"
"萬億日","98","60"
"家主席","97","95"
"俄羅斯","96","58"
"文化中","96","96"
"国经济","95","83"
"全球最","95","90"
"加拿大","92","69"
"史新高","92","88"
"中國人","91","77"
"与中国","91","89"
"马斯克","90","68"
"国国家","90","90"
"大熊猫","90","45"
"是中国","89","84"
"中國大","89","69"
"人民币","88","77"
"人死亡","87","86"
"中國企","85","65"
"國國家","85","82"
"前总统","83","80"
"联合国","83","71"
"年同期","83","76"
"黄仁勋","82","64"
"國經濟","82","68"
"在全球","81","79"
"科技巨","81","80"
"化中國","81","81"
"神舟十","80","50"
"中国电","80","72"
"总统特","79","79"
"统特朗","79","79"
"族自治","79","77"
"美国总","79","76"
"习近平","79","61"
"有可能","78","78"
"市场的","78","76"
"大熊貓","78","39"
"首席执","77","75"
"席执行","77","75"
"执行官","77","75"
"零部件","77","59"
"年以来","76","74"
"东南亚","76","70"
"巴菲特","75","57"
"巴勒斯","75","66"
"勒斯坦","75","66"
"国股市","75","70"
"日本國","74","63"
"的重要","73","71"
"大规模","73","73"
"美国的","73","71"
"生成式","73","60"
"重要的","73","73"
"企業的","73","65"
"中國故","72","69"
"國故事","72","69"
"英偉達","72","40"
"日本人","72","50"
"的情况","72","72"
"萬人次","72","41"
"在巴黎","72","70"
"无人机","71","53"
"創新高","71","66"
"墨西哥","71","45"
"的投资","71","65"
"發言人","71","66"
"的需求","70","67"
"社交媒","70","69"
"航空公","70","66"
"空公司","70","66"
"科技股","70","64"
"萬日元","69","55"
"技巨头","69","68"
"日本企","69","64"
"总统候","69","62"
"统候选","69","62"
"乒乓球","68","56"
"球最大","68","65"
"美国国","68","68"
"自治州","68","67"
"争对手","67","64"
"创始人","67","66"
"國大陸","67","51"
"的经济","67","67"
"国电动","67","57"
"竞争对","66","63"
"据显示","66","66"
"数据显","65","65"
"凈利潤","65","45"
"意味着","65","64"
"亚马逊","65","53"
"外國人","65","41"
"上半年","65","51"
"亿令吉","64","62"
"经济增","64","58"
"对美国","64","63"
"国市场","64","60"
"約合人","64","52"
"合人民","64","52"
"发言人","64","63"
"博物館","63","46"
"马可斯","63","53"
"原因是","63","62"
"在美國","63","57"
"個國家","63","56"
"年轻人","63","49"
"中国在","63","62"
"菲律賓","63","42"
"哈马斯","63","46"
"公司在","63","62"
"中国人","62","59"
"英特尔","62","51"
"有限公","62","58"
"限公司","62","58"
"中國外","62","58"
"黎巴嫩","62","39"
"国防部","61","53"
"公布的","61","60"
"澳大利","61","50"
"人士透","61","61"
"士透露","61","61"
"日上午","61","61"
"农历新","61","57"
"母公司","60","58"
"万美元","60","58"
"國外交","60","55"
"美国股","60","56"
"交媒体","60","59"
"的主要","60","60"
"新能源","60","45"
"本企業","60","55"
"历新年","60","56"
"尹锡悦","60","45"
"莫斯科","59","53"
"小马可","59","52"
"执行长","59","56"
"投資者","59","44"
"房地产","59","49"
"人受伤","59","59"
"交易所","59","56"
"柯文哲","59","41"
"共中央","59","55"
"日表示","59","58"
"日本股","59","46"
"国民党","59","49"
"在南中","58","54"
"的股票","58","53"
"政府的","58","57"
"中国外","58","57"
"共和党","58","54"
"民进党","58","52"
"日經平","58","44"
"經平均","58","44"
"胡塞武","58","47"
"之间的","57","56"
"济增长","57","53"
"运动员","57","44"
"電動汽","57","49"
"動汽車","57","49"
"片制造","57","56"
"美国政","57","56"
"总统普","56","56"
"的美国","56","54"
"互联网","56","53"
"國家主","56","56"
"预计将","56","56"
"的影响","56","54"
"日宣布","56","56"
"中共中","56","52"
"党总统","56","54"
"本國內","55","47"
"進一步","55","53"
"政治局","55","55"
"博物馆","55","32"
"與中國","55","49"
"管理局","55","47"
"元貶值","55","48"
"今年的","55","53"
"在今年","55","54"
"塞武装","55","45"
"近年来","54","54"
"國市場","54","47"
"国家的","54","48"
"美國的","54","51"
"国科技","54","53"
"主席習","54","54"
"席習近","54","54"
"智能手","54","49"
"为中国","54","54"
"比亚迪","54","41"
"銷售額","54","39"
"國選手","54","41"
"民众党","54","40"
"总统选","53","50"
"统选举","53","50"
"紧张局","53","52"
"来越多","53","53"
"的生活","53","49"
"科技中","53","53"
"家安全","53","44"
"中國海","53","34"
"美国联","53","53"
"和中国","53","53"
"在星期","53","53"
"在香港","53","49"
"該公司","53","50"
"來首次","53","51"
"的歷史","53","52"
"日下午","52","52"
"张局势","52","51"
"总统小","52","51"
"统小马","52","51"
"的一个","52","51"
"的最新","52","52"
"神奇萌","52","52"
"奇萌娃","52","52"
"机器人","52","38"
"吸引了","52","52"
"全球首","52","46"
"在上海","52","49"
"星巴克","52","32"
"中國經","52","45"
"大部分","52","51"
"的可能","52","51"
"的国家","51","49"
"斯总统","51","51"
"的出口","51","46"
"供應鏈","51","42"
"接受中","51","51"
"中国科","51","46"
"中国经","51","44"
"国企业","51","49"
"中国市","51","48"
"情况下","51","51"
"中新社","51","50"
"历史新","51","48"
"经济学","51","45"
"罗斯总","50","50"
"太平洋","50","44"
"字节跳","50","46"
"节跳动","50","46"
"家和地","50","48"
"举行的","50","50"
"亿新元","50","50"
"的全球","50","50"
"技中國","50","50"
"新一代","50","45"
"和其他","50","49"
"他们的","50","49"
"越來越","50","47"
"日元貶","50","42"
"委員會","50","39"
"可能性","50","47"
"加沙地","49","43"
"国外交","49","48"
"以来最","49","47"
"中心的","49","47"
"加密货","48","38"
"密货币","48","38"
"地区的","48","47"
"美国大","48","46"
"的担忧","48","48"
"據中國","48","48"
"供应链","48","45"
"中國選","48","40"
"芯片制","48","47"
"中国官","48","48"
"泰勒丝","48","35"
"连续第","47","46"
"沙地带","47","42"
"元匯率","47","39"
"的最大","47","47"
"中国政","47","45"
"制造业","47","41"
"以來的","47","46"
"中国驻","47","47"
"个国家","46","45"
"地區的","46","44"
"市場的","46","44"
"在内的","46","46"
"办公室","46","43"
"文化交","46","40"
"總市值","46","29"
"阿里巴","46","38"
"里巴巴","46","38"
"的方式","46","45"
"為中國","46","46"
"总统拜","46","46"
"统拜登","46","46"
"国家主","46","44"
"高水平","46","46"
"财政部","46","43"
"民主党","45","40"
"中國市","45","39"
"的问题","45","42"
"领域的","45","43"
"的公司","45","42"
"意大利","45","37"
"在新疆","45","43"
"年以來","45","41"
"波音公","45","41"
"音公司","45","41"
"万令吉","45","42"
"商务部","45","44"
"第一次","45","40"
"嫦娥六","45","27"
"销售额","45","39"
"国消费","44","42"
"的风险","44","43"
"其中一","44","43"
"受中新","44","44"
"國家和","44","42"
"和地區","44","40"
"國政府","44","41"
"车制造","44","43"
"以来的","44","44"
"對日本","44","40"
"为全球","44","44"
"是日本","44","42"
"印度尼","44","43"
"度尼西","44","43"
"研究所","44","40"
"可能是","44","43"
"反垄断","44","39"
"日本政","44","39"
"大規模","44","43"
"最高的","44","43"
"日本央","44","33"
"本央行","44","33"
"统普京","43","43"
"发布的","43","43"
"大利亚","43","39"
"全球市","43","43"
"的世界","43","41"
"文化的","43","40"
"一系列","43","43"
"的最高","43","43"
"中華文","43","32"
"美国和","43","43"
"背景下","43","43"
"创新高","43","42"
"中国公","43","39"
"訪日遊","43","29"
"日遊客","43","29"
"巴基斯","43","24"
"基斯坦","43","24"
"全世界","42","41"
"的企業","42","38"
"提供了","42","41"
"國人民","42","37"
"一方面","42","37"
"来的最","42","42"
"子公司","42","37"
"鄭欽文","42","25"
"北京時","42","41"
"京時間","42","41"
"国联邦","42","42"
"尤其是","42","42"
"數據顯","42","42"
"據顯示","42","42"
"的情況","42","42"
"本政府","42","37"
"家公司","42","40"
"交易日","42","42"
"总统尹","42","40"
"统尹锡","42","40"
"平均指","42","32"
"选总统","41","41"
"世界第","41","40"
"向中国","41","40"
"拜登政","41","39"
"登政府","41","39"
"司法部","41","36"
"中國新","41","34"
"領導人","41","34"
"点击看","41","41"
"中國在","41","40"
"的计划","41","40"
"指数上","41","30"
"数上涨","41","30"
"比增长","41","33"
"演唱会","41","35"
"管机构","41","38"
"均指數","41","31"
"创办人","41","40"
"朗普的","40","40"
"看中國","40","36"
"地缘政","40","40"
"缘政治","40","40"
"律宾总","40","40"
"宾总统","40","40"
"史最高","40","39"
"個百分","40","32"
"于中国","40","40"
"東南亞","40","30"
"能手机","40","37"
"科技公","40","40"
"技公司","40","40"
"的影響","40","40"
"郑钦文","40","23"
"消費者","40","36"
"的美國","40","39"
"航天员","40","25"
"一季度","40","33"
"的背景","40","38"
"济学家","40","38"
"也门胡","40","40"
"门胡塞","40","40"
"的交易","39","39"
"一直在","39","39"
"百分點","39","31"
"西班牙","39","34"
"是全球","39","39"
"美聯儲","39","30"
"汽车制","39","39"
"價上漲","39","38"
"供应商","39","36"
"可能在","39","39"
"內蒙古","39","29"
"最重要","39","39"
"歷史新","39","38"
"出入境","39","26"
"車銷量","39","31"
"阿勒泰","39","21"
"月以來","39","38"
"监管机","39","36"
"運動員","38","32"
"是美国","38","38"
"当选总","38","38"
"世界上","38","38"
"马英九","38","27"
"和美国","38","38"
"美国人","38","38"
"数据中","38","32"
"据中心","38","32"
"工作人","38","35"
"哈尔滨","38","29"
"推出的","38","37"
"世界各","38","37"
"化交流","38","33"
"交部發","38","38"
"最后一","38","38"
"市場上","38","33"
"了中國","38","37"
"麦当劳","38","27"
"研究中","38","38"
"任总统","38","36"
"日凌晨","38","36"
"产品的","38","36"
"一起来","38","38"
"日發布","38","38"
"公司正","38","38"
"黑神话","37","30"
"歷史最","37","37"
"次突破","37","31"
"越多的","37","37"
"今年以","37","36"
"美国经","37","35"
"純電動","37","36"
"同比下","37","35"
"华盛顿","37","33"
"国家安","37","34"
"成为全","37","37"
"与美国","37","37"
"的地方","37","37"
"部發言","37","37"
"的部分","37","36"
"投资人","37","36"
"尼西亚","37","37"
"基础设","37","36"
"础设施","37","36"
"國家的","37","36"
"自治區","37","34"
"过去一","37","37"
"無人機","37","20"
"大自然","37","36"
"中央政","37","37"
"星發射","37","27"
"決賽中","37","35"
"国商务","37","36"
"博覽會","36","27"
"高手在","36","36"
"手在民","36","36"
"迪士尼","36","21"
"日本將","36","31"
"世界的","36","36"
"首次突","36","30"
"是一个","36","35"
"的第一","36","36"
"国最大","36","36"
"分之一","36","34"
"万新元","36","36"
"在內的","36","36"
"政策的","36","35"
"主席习","36","36"
"席习近","36","36"
"目前的","36","36"
"的历史","36","35"
"舟十八","36","26"
"商務部","36","23"
"国国会","36","35"
"機器人","36","20"
"政部长","36","35"
"台湾总","36","36"
"在民間","35","35"
"之一的","35","33"
"旗下的","35","34"
"国公司","35","32"
"研究人","35","34"
"比下降","35","32"
"運載火","35","23"
"載火箭","35","23"
"的竞争","35","33"
"的銷售","35","31"
"的最低","35","35"
"日元的","35","34"
"的支持","35","33"
"第二次","35","35"
"究中心","35","35"
"个交易","35","35"
"增長率","35","26"
"新車銷","35","26"
"内蒙古","35","32"
"伟达股","35","33"
"克斯坦","35","23"
"国海警","35","28"
"降息的","35","33"
"于星期","35","35"
"发展的","35","35"
"的数据","35","35"
"湾总统","35","35"
"叙利亚","34","25"
"日在北","34","34"
"方面的","34","33"
"是世界","34","34"
"一部分","34","33"
"在加沙","34","29"
"被稱為","34","33"
"的合作","34","33"
"月以来","34","34"
"的一些","34","34"
"代表团","34","31"
"交部长","34","31"
"中國科","34","26"
"近海域","34","32"
"最高水","34","34"
"被認為","34","31"
"國海警","34","20"
"万亿美","34","27"
"看视频","34","34"
"福建省","34","30"
"纳斯达","34","31"
"斯达克","34","31"
"國際機","34","25"
"際機場","34","25"
"在社交","34","34"
"在一起","34","34"
"年前的","34","33"
"自主研","34","32"
"射中心","34","34"
"人士称","34","33"
"元人民","34","30"
"新疆阿","34","28"
"年來首","34","34"
"本股市","34","31"
"尔街日","34","34"
"街日报","34","34"
"土耳其","34","22"
"国人民","34","28"
"潘展乐","33","26"
"的原因","33","33"
"阿拉伯","33","32"
"带来的","33","33"
"中国最","33","32"
"在海外","33","30"
"哈爾濱","33","21"
"在台湾","33","32"
"着中国","33","33"
"指上涨","33","25"
"中國首","33","25"
"國遊客","33","26"
"些时候","33","33"
"提出的","33","33"
"界各地","33","32"
"的政治","33","32"
"治局委","33","33"
"来最大","33","32"
"的研究","33","32"
"击看视","33","33"
"的人工","33","33"
"排名第","33","31"
"和中國","33","33"
"标志着","33","32"
"的电动","33","32"
"年中國","33","30"
"衛星發","33","27"
"国际机","33","33"
"创纪录","33","33"
"匈牙利","33","20"
"赖清德","33","26"
"第一季","33","30"
"近年來","32","32"
"增长的","32","32"
"眼中的","32","30"
"的工作","32","31"
"业务的","32","30"
"的半導","32","30"
"伟达的","32","31"
"的故事","32","30"
"公司股","32","30"
"舉行的","32","30"
"董事长","32","29"
"近平在","32","30"
"多年来","32","32"
"科学家","32","29"
"的时间","32","32"
"蒙古自","32","32"
"古自治","32","32"
"去年同","32","32"
"是什么","32","31"
"国大选","32","30"
"射升空","32","32"
"来首次","32","32"
"行业的","32","31"
"南视界","32","32"
"新一轮","32","32"
"萬億元","32","18"
"际机场","32","32"
"于预期","32","32"
"疫情前","32","27"
"量同比","32","27"
"來的最","32","32"
"美國經","32","27"
"為日本","32","32"
"東京都","32","21"
"的发展","32","32"
"年上半","32","31"
"大運河","32","11"
"故事會","31","27"
"進行了","31","31"
"公里的","31","29"
"这样的","31","29"
"日元匯","31","28"
"在印度","31","26"
"為中心","31","31"
"中國駐","31","23"
"比上年","31","28"
"中國文","31","25"
"回应称","31","31"
"一帶一","31","19"
"帶一路","31","19"
"台積電","31","20"
"计划在","31","31"
"的數據","31","30"
"引发了","31","31"
"台湾民","31","31"
"國總統","31","25"
"字述一","31","27"
"述一年","31","27"
"数下跌","31","24"
"觀點認","31","30"
"點認為","31","30"
"央政治","31","31"
"媒体报","31","31"
"体报道","31","31"
"的同时","31","31"
"使用的","31","30"
"云南省","31","31"
"國產大","31","22"
"野生动","31","25"
"是为了","31","29"
"美国商","31","29"
"工作的","31","29"
"的平均","31","30"
"有觀點","30","29"
"国媒体","30","30"
"日本和","30","29"
"從中國","30","28"
"時表示","30","30"
"美国最","30","30"
"世博會","30","14"
"威士忌","30","11"
"的文化","30","30"
"部星期","30","30"
"安徽省","30","26"
"今年第","30","27"
"首次公","30","27"
"上年同","30","29"
"在世界","30","30"
"文化遺","30","25"
"三里河","30","27"
"的企业","30","30"
"国司法","30","29"
"了一个","30","30"
"气候变","30","25"
"经济的","30","29"
"的消费","30","30"
"公司将","30","30"
"收益率","30","26"
"指数下","30","23"
"多年的","30","27"
"空间站","30","25"
"国官方","30","30"
"的安全","30","30"
"完成了","30","30"
"股市的","30","29"
"为美国","30","30"
"面临的","30","29"
"下历史","30","28"
"製造業","30","17"
"中国游","30","27"
"史上最","30","27"
