"4gram","Frequency","Total Tweets"
"南洋商报","625","625"
"人工智能","286","248"
"苹果公司","203","168"
"马来西亚","165","152"
"巴黎奧運","145","114"
"巴黎奥运","141","130"
"當地時間","139","136"
"中国大陆","134","127"
"电动汽车","128","101"
"南中国海","126","102"
"黎奧運會","125","104"
"魅力中國","119","119"
"同比增長","110","78"
"知情人士","106","102"
"黎奥运会","98","92"
"萬億日元","97","60"
"中國企業","85","65"
"文化中國","81","81"
"总统特朗","79","79"
"统特朗普","79","79"
"中國國家","79","77"
"美国总统","79","76"
"首席执行","77","75"
"席执行官","77","75"
"巴勒斯坦","75","66"
"中國故事","72","69"
"航空公司","70","66"
"科技巨头","69","68"
"总统候选","69","62"
"统候选人","69","62"
"全球最大","68","65"
"中国国家","68","68"
"亿美元的","68","64"
"竞争对手","66","63"
"中國大陸","66","50"
"数据显示","65","65"
"約合人民","64","52"
"合人民幣","64","52"
"有限公司","62","58"
"人士透露","61","61"
"社交媒体","60","59"
"日本企業","60","55"
"农历新年","60","56"
"小马可斯","59","52"
"在南中国","58","54"
"日經平均","58","44"
"经济增长","57","53"
"電動汽車","57","49"
"族自治州","57","56"
"美国股市","57","54"
"中國外交","56","52"
"中共中央","56","52"
"日本國內","55","47"
"情人士透","55","55"
"國外交部","55","52"
"中国电动","55","48"
"胡塞武装","55","45"
"國家主席","54","54"
"主席習近","54","54"
"席習近平","54","54"
"总统选举","53","50"
"越来越多","53","53"
"紧张局势","52","51"
"总统小马","52","51"
"统小马可","52","51"
"神奇萌娃","52","52"
"中国市场","51","48"
"美国政府","51","50"
"俄罗斯总","50","50"
"罗斯总统","50","50"
"字节跳动","50","46"
"科技中國","50","50"
"中国经济","50","43"
"历史新高","50","47"
"党总统候","50","48"
"中國經濟","49","43"
"加密货币","48","38"
"斯总统普","48","48"
"家主席習","48","48"
"中國選手","48","40"
"芯片制造","48","47"
"日元貶值","48","42"
"加沙地带","47","42"
"國國家主","47","47"
"阿里巴巴","46","38"
"总统拜登","46","46"
"中国外交","45","44"
"国外交部","45","45"
"波音公司","45","41"
"中國市場","44","38"
"接受中新","44","44"
"印度尼西","44","43"
"的情况下","44","44"
"日本央行","44","33"
"总统普京","43","43"
"澳大利亚","43","39"
"中国政府","43","41"
"国家主席","43","41"
"訪日遊客","43","29"
"巴基斯坦","43","24"
"北京時間","42","41"
"美国联邦","42","42"
"片制造商","42","42"
"數據顯示","42","42"
"日本政府","42","37"
"总统尹锡","42","40"
"拜登政府","41","39"
"车制造商","41","40"
"同比增长","41","33"
"經平均指","41","31"
"平均指數","41","31"
"特朗普的","40","40"
"地缘政治","40","40"
"菲律宾总","40","40"
"律宾总统","40","40"
"智能手机","40","37"
"科技公司","40","40"
"指数上涨","40","29"
"的可能性","40","39"
"统尹锡悦","40","38"
"经济学家","40","38"
"也门胡塞","40","40"
"個百分點","39","31"
"汽车制造","39","39"
"监管机构","39","36"
"当选总统","38","38"
"数据中心","38","32"
"國家和地","38","36"
"家和地區","38","36"
"文化交流","38","33"
"外交部發","38","38"
"门胡塞武","38","38"
"宾总统小","37","37"
"交部發言","37","37"
"部發言人","37","37"
"歷史新高","37","36"
"度尼西亚","37","37"
