"3gram","Frequency","Total Tweets"
"俄罗斯","1006","656"
"半导体","605","347"
"亿美元","537","433"
"新加坡","509","387"
"乌克兰","465","359"
"在中国","390","346"
"该公司","379","344"
"投资者","354","310"
"中国的","337","306"
"电动汽","285","225"
"动汽车","283","223"
"冠病疫","253","247"
"美联储","252","182"
"菲律宾","251","176"
"人民币","248","195"
"世界杯","242","167"
"在美国","236","210"
"在日本","236","208"
"进一步","233","225"
"亿日元","231","171"
"天然气","230","148"
"国政府","227","215"
"公司的","227","212"
"特斯拉","226","148"
"新冠疫","208","195"
"国经济","207","185"
"消费者","206","189"
"日本的","202","182"
"供应链","199","176"
"对中国","187","176"
"纯电动","187","129"
"马来西","182","179"
"来西亚","182","179"
"台积电","180","119"
"可能会","179","170"
"病疫情","173","172"
"中国大","173","158"
"冠疫情","169","164"
"果公司","166","129"
"的影响","165","163"
"苹果公","165","128"
"的情况","164","161"
"企业的","164","154"
"制造商","164","156"
"美元的","163","157"
"美国的","162","154"
"的经济","162","153"
"知情人","158","142"
"情人士","158","142"
"的中国","158","152"
"中国国","154","149"
"国大陆","154","139"
"奥密克","153","127"
"密克戎","153","127"
"零部件","152","118"
"最大的","151","148"
"以来的","147","145"
"密货币","145","93"
"加密货","144","92"
"有可能","142","141"
"越来越","141","135"
"国企业","136","107"
"日本国","136","123"
"通货膨","135","130"
"货膨胀","135","130"
"马斯克","135","92"
"经济学","130","116"
"习近平","128","103"
"分析师","125","118"
"市场的","125","122"
"罗斯的","124","115"
"星期五","122","119"
"济学家","122","110"
"委员会","122","111"
"星期一","121","120"
"中国政","120","113"
"房地产","120","101"
"年以来","119","118"
"大规模","119","116"
"星期天","118","117"
"中国经","117","108"
"来首次","117","115"
"星期三","116","114"
"美国股","115","107"
"月以来","114","109"
"国国家","113","112"
"情况下","113","111"
"的美国","112","111"
"的日本","112","104"
"元贬值","111","76"
"据显示","109","106"
"来的最","108","105"
"本国内","108","98"
"卡塔尔","108","91"
"在全球","107","103"
"日元贬","107","73"
"日本企","107","87"
"本企业","107","87"
"同比增","106","93"
"国股市","105","100"
"万亿日","105","72"
"对俄罗","104","100"
"数据显","104","102"
"星期六","102","102"
"销售额","101","76"
"经济增","100","93"
"以来最","99","98"
"领导人","98","91"
"人士透","98","97"
"士透露","98","97"
"外交部","98","92"
"的价格","97","94"
"亚马逊","96","72"
"智能手","96","85"
"星期四","95","94"
"美国国","95","85"
"意味着","94","92"
"的需求","94","91"
"的投资","94","93"
"的国家","93","91"
"全球最","93","90"
"首席执","93","91"
"席执行","93","91"
"执行官","93","91"
"星期二","93","92"
"万日元","92","71"
"华尔街","91","89"
"净利润","91","69"
"价格上","90","86"
"与中国","90","87"
"是中国","90","89"
"全球经","89","82"
"球经济","89","82"
"能手机","89","81"
"和中国","88","86"
"的企业","88","78"
"马可斯","87","57"
"中国企","87","65"
"是一个","87","85"
"土耳其","87","56"
"的全球","86","83"
"的最新","86","83"
"阿根廷","86","66"
"经济衰","85","82"
"济衰退","85","82"
"比增长","85","74"
"济增长","83","78"
"的数据","83","82"
"疫措施","82","80"
"美国和","82","82"
"社交媒","82","77"
"交媒体","82","77"
"东南亚","82","72"
"大部分","81","80"
"创新高","81","77"
"控措施","80","77"
"病疫苗","80","77"
"国家的","79","77"
"澳大利","79","69"
"大利亚","79","69"
"万美元","79","73"
"公布的","78","76"
"车制造","78","72"
"和其他","78","74"
"的供应","77","75"
"制造业","76","61"
"对美国","76","75"
"阿里巴","76","52"
"的出口","76","73"
"约合人","76","68"
"确诊病","76","65"
"里巴巴","75","52"
"合人民","75","67"
"诊病例","75","64"
"的风险","75","74"
"电动车","75","53"
"原因是","74","74"
"带来的","73","71"
"计划在","73","73"
"疫情前","73","66"
"开发出","73","64"
"防疫措","72","70"
"加拿大","72","57"
"地区的","72","71"
"尼西亚","72","71"
"出现了","72","71"
"经济的","71","70"
"印度尼","71","70"
"度尼西","71","70"
"的技术","71","67"
"股闻天","71","71"
"闻天下","71","71"
"联合国","71","61"
"的公司","70","70"
"政府的","70","70"
"公司在","70","69"
"的一个","70","70"
"万亿美","70","57"
"塔尔世","70","67"
"尔世界","70","67"
"个百分","69","61"
"科技巨","69","66"
"高水平","68","66"
"百分点","67","61"
"汽车的","67","61"
"一部分","67","66"
"交易所","67","59"
"美国经","66","57"
"国防部","66","58"
"技巨头","66","63"
"专栏记","66","66"
"栏记者","66","66"
"特朗普","66","56"
"汽车制","66","60"
"元宇宙","66","43"
"发言人","65","63"
"总统普","65","64"
"的最高","65","62"
"个国家","65","62"
"的生产","65","62"
"发布的","65","65"
"疫情防","64","62"
"年来最","64","63"
"罗斯总","64","63"
"人死亡","64","64"
"小马可","64","54"
"人士称","64","62"
"日本政","64","63"
"球最大","64","63"
"上市的","64","62"
"情防控","63","62"
"进行了","63","61"
"斯总统","63","62"
"统普京","63","62"
"中国在","63","59"
"公司将","63","62"
"行业的","63","60"
"的担忧","63","63"
"本政府","63","62"
"市场上","63","62"
"新冠病","63","58"
"的市场","63","62"
"中国和","63","62"
"斯里兰","63","43"
"里兰卡","63","43"
"背景下","62","62"
"产品的","62","58"
"有助于","62","61"
"办公室","62","53"
"连续第","62","59"
"的主要","62","62"
"的半导","62","56"
"的最大","62","59"
"比亚迪","62","36"
"格上涨","61","60"
"互联网","61","56"
"是日本","61","59"
"不确定","61","60"
"戴口罩","61","47"
"在内的","60","57"
"的背景","60","60"
"核酸检","60","50"
"酸检测","60","50"
"科技公","60","57"
"技公司","60","57"
"母公司","60","57"
"上半年","60","52"
"国市场","59","53"
"最后一","59","58"
"创始人","59","56"
"监管机","59","57"
"管机构","59","57"
"几个月","59","58"
"供应商","59","55"
"机器人","59","34"
"尔街日","59","59"
"街日报","59","59"
"的可能","59","58"
"的销售","58","54"
"于中国","58","58"
"太平洋","58","48"
"科技股","58","42"
"西班牙","57","46"
"竞争对","57","55"
"的问题","57","57"
"核电站","57","39"
"货币政","57","55"
"年来的","56","56"
"未来几","56","55"
"举行的","56","55"
"相当于","56","55"
"自己的","56","56"
"年来首","56","55"
"使用的","56","54"
"争对手","56","54"
"美国政","56","55"
"比特币","56","36"
"币政策","56","54"
"向中国","55","54"
"俄乌战","55","53"
"最高水","55","53"
"调查显","55","55"
"查显示","55","55"
"日本人","55","50"
"日本经","55","55"
"亿新元","55","55"
"家公司","55","52"
"的压力","55","54"
"自动驾","55","36"
"动驾驶","55","36"
"鲍威尔","55","43"
"一系列","54","54"
"之间的","54","50"
"制措施","54","53"
"的新冠","54","54"
"严格的","54","52"
"年同期","54","51"
"克兰战","54","54"
"可能性","54","53"
"研究人","53","51"
"重要的","53","53"
"在今年","53","53"
"开发的","53","52"
"国央行","53","45"
"国联邦","53","53"
"传感器","53","32"
"严重的","52","51"
"中国人","52","50"
"来越多","52","51"
"业务的","52","51"
"大多数","52","52"
"疫政策","52","51"
"率上升","52","49"
"的股票","52","50"
"据知情","52","51"
"个月的","52","52"
"标志着","52","51"
"的交易","52","50"
"与美国","52","50"
"西方国","52","48"
"的目标","52","50"
"为全球","51","51"
"卫生部","51","50"
"兑美元","51","42"
"感染者","51","42"
"源价格","51","51"
"本经济","51","51"
"这样的","51","50"
"方面的","51","50"
"原材料","51","48"
"财政部","51","50"
"品价格","51","49"
"以来首","51","51"
"国家主","50","50"
"究人员","50","48"
"莫斯科","50","50"
"量减少","50","47"
"富士康","50","38"
"新一代","50","42"
"的疫情","50","47"
"将继续","50","50"
"美国联","50","50"
"在未来","50","50"
"国公司","50","47"
"在世界","50","48"
"通胀率","50","47"
"前总统","50","49"
"世界经","50","48"
"的计划","50","50"
"方国家","50","46"
"在俄罗","50","41"
"被认为","49","49"
"上年同","49","46"
"利率上","49","47"
"人受伤","49","49"
"是因为","49","47"
"界经济","49","47"
"个季度","49","47"
"基础设","49","48"
"础设施","49","48"
"已开始","49","49"
"预计将","48","47"
"在过去","48","47"
"入侵乌","48","48"
"侵乌克","48","48"
"阿拉伯","48","40"
"价上涨","48","46"
"的水平","48","48"
"的调查","48","48"
"冠病毒","48","45"
"的消费","48","44"
"年轻人","48","42"
"被称为","48","46"
"子公司","48","45"
"年全球","48","42"
"为中国","48","48"
"迪士尼","48","35"
"在香港","47","47"
"的世界","47","43"
"克兰的","47","45"
"可能在","47","45"
"国总统","47","47"
"目前的","47","46"
"经济体","47","47"
"确定性","47","47"
"美国对","47","44"
"中国电","47","45"
"这可能","47","47"
"集装箱","47","29"
"欧洲的","47","43"
"面临的","47","46"
"的能源","46","44"
"多年来","46","46"
"他们的","46","45"
"的工作","46","43"
"航空公","46","40"
"空公司","46","41"
"增长率","46","37"
"日元的","46","40"
"柬埔寨","46","33"
"一方面","46","41"
"的安全","46","44"
"领域的","46","43"
"人士说","46","42"
"计算机","46","26"
"家主席","45","45"
"中国市","45","41"
"大宗商","45","38"
"宗商品","45","38"
"的重要","45","45"
"交部长","45","43"
"律宾总","45","43"
"宾总统","45","43"
"油价格","45","41"
