"2gram","Frequency","Total Tweets"
"中国","4184","2641"
"日本","2821","1554"
"美国","2751","1942"
"公司","1889","1397"
"经济","1418","1007"
"全球","1211","985"
"企业","1211","828"
"可能","1073","955"
"美元","1068","742"
"罗斯","1023","661"
"市场","1018","849"
"俄罗","1008","656"
"疫情","992","830"
"表示","951","877"
"政府","909","787"
"国家","869","745"
"投资","861","640"
"世界","850","687"
"星期","801","752"
"汽车","758","474"
"增长","757","552"
"价格","729","557"
"影响","678","637"
"台湾","673","393"
"国的","660","596"
"日元","648","358"
"生产","636","512"
"计划","615","538"
"半导","606","347"
"导体","605","347"
"冠病","583","509"
"供应","578","486"
"一个","574","534"
"出口","556","385"
"以来","554","525"
"亿美","538","434"
"的一","533","507"
"出现","528","489"
"增加","523","468"
"正在","516","494"
"新加","511","389"
"加坡","509","387"
"个月","499","467"
"开始","485","467"
"制造","481","415"
"今年","480","454"
"进行","471","436"
"显示","470","450"
"乌克","466","360"
"克兰","466","360"
"成为","466","451"
"措施","463","420"
"认为","460","434"
"超过","449","425"
"宣布","444","429"
"消费","444","369"
"减少","444","338"
"在中","443","396"
"上涨","437","335"
"最大","432","412"
"欧洲","432","309"
"技术","431","343"
"国际","428","389"
"政策","421","363"
"电动","417","288"
"这是","414","406"
"新冠","413","349"
"达到","410","380"
"总统","406","326"
"销售","403","321"
"问题","402","367"
"首次","402","380"
"没有","402","381"
"已经","395","372"
"交易","391","302"
"来的","390","375"
"需求","390","346"
"年的","388","355"
"数据","388","339"
"工厂","387","276"
"持续","385","363"
"研究","385","329"
"导致","382","369"
"该公","380","345"
"产品","379","320"
"时间","379","350"
"部分","376","354"
"人士","375","333"
"通胀","373","300"
"开发","373","306"
"科技","372","301"
"一些","368","343"
"发生","367","338"
"目前","366","353"
"印度","366","241"
"通过","365","348"
"能源","362","274"
"资者","354","310"
"由于","349","347"
"货币","349","253"
"电池","349","179"
"业务","348","285"
"安全","347","307"
"调查","340","288"
"苹果","339","234"
"上海","337","239"
"国内","337","306"
"香港","337","207"
"的最","337","322"
"使用","337","302"
"的新","335","319"
"下跌","334","237"
"地区","333","304"
"年来","332","320"
"预计","331","312"
"提供","330","300"
"将在","330","313"
"最高","326","295"
"情况","325","314"
"要求","321","283"
"包括","319","313"
"如果","318","309"
"面临","315","295"
"人民","310","250"
"主要","310","297"
"分析","310","290"
"继续","307","301"
"工作","306","264"
"业的","306","286"
"可以","305","282"
"其他","303","290"
"风险","300","273"
"下降","300","253"
"大的","297","291"
"病例","297","205"
"这些","297","282"
"行业","294","254"
"方面","293","272"
"以及","292","287"
"提高","291","266"
"发布","288","265"
"这一","287","280"
"疫苗","287","188"
"需要","287","270"
"我们","285","227"
"动汽","285","225"
"水平","284","269"
"国国","280","258"
"集团","280","236"
"韩国","279","195"
"相关","278","265"
"进口","278","217"
"他们","278","254"
"指数","277","206"
"连续","275","263"
"在美","272","238"
"亚洲","271","210"
"实现","268","244"
"中心","265","242"
"发现","265","235"
"限制","264","241"
"在日","264","226"
"随着","263","263"
"一步","263","253"
"未来","263","253"
"贸易","263","199"
"扩大","262","251"
"银行","261","199"
"联储","261","186"
"员工","261","189"
"预期","260","230"
"美联","258","187"
"西亚","256","247"
